,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
2236,6/21/2020 15:32,4.00E+15,fraud_Runte-Mohr,food_dining,48.41,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,2/8/1989,59f282cfb4191045b9c1e01b69908e96,1371828737,32.398099,-87.384321,0
2237,6/21/2020 15:17,3.01E+13,fraud_Kuhn LLC,shopping_pos,95.89,Brianna,Foley,F,57256 Raymond Ports,Knoxville,TN,37932,35.9335,-84.1481,391389,"Designer, industrial/product",4/22/1994,c7f8bb1abff38315f04fcc283e38a921,1371827826,36.547285,-84.066803,0
2238,6/21/2020 18:45,1.80E+14,"fraud_Hills, Hegmann and Schaefer",health_fitness,44.95,Brianna,Page,F,0043 Henry Plaza,Brantley,AL,36009,31.571,-86.2743,2566,Exercise physiologist,6/26/1958,68c1d28b2f19d9155340c279cc1e54a7,1371840323,32.532809,-85.55957,0
2239,6/21/2020 12:51,4.54E+18,fraud_Hamill-D'Amore,health_fitness,22.42,Nathan,Mendoza,M,767 Adam Mill Apt. 115,Espanola,NM,87533,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,7/18/1972,5cc15d56b7341ea11cc952e4f6289a2b,1371819105,36.955738,-105.798176,0
2240,6/21/2020 22:22,2.70E+15,"fraud_Schiller, Blanda and Johnson",home,150.87,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",3/9/1988,933b569bbe486173d1a47908ae7858d1,1371853325,36.809194,-81.621248,0
2241,6/21/2020 14:59,3.53E+15,"fraud_O'Reilly, Mohr and Purdy",home,24.93,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",7/13/1975,bf5172ae67b986d32926b2a3f8b3b6a9,1371826761,43.972745,-73.449261,0
2242,9/8/2020 21:15,5.70E+11,fraud_Klein Group,entertainment,577.16,Peter,Edwards,M,96122 Steven Flat,Allentown,GA,31003,32.6064,-83.2095,112,"Lecturer, higher education",2/3/1965,3bdc7dfeed43b212020ad44c4e53b421,1378674947,33.166284,-82.850316,1
2243,6/22/2020 23:35,3.52E+15,fraud_Kutch-Wilderman,home,250.32,Ashley,Cabrera,F,94225 Smith Springs Apt. 617,Vero Beach,FL,32960,27.633,-80.4031,105638,"Librarian, public",5/7/1986,217ca81136b86234abecc0ece6358f96,1371944147,27.27806,-79.594618,1
2244,6/21/2020 13:58,4.17E+15,fraud_Mohr-Bayer,shopping_net,127.6,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,10/5/1978,45b4ec6713f9460b70895b366353523e,1371823134,40.847854,-74.655756,0
2245,6/21/2020 19:21,5.00E+15,fraud_Bogisich-Weimann,kids_pets,32.28,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,38.9621,-94.5959,545147,Counsellor,11/18/1987,be58bbad2f9d52262ddc853435dc98e6,1371842466,39.171203,-95.351812,0
2246,6/21/2020 19:34,4.62E+12,"fraud_Yost, Schamberger and Windler",kids_pets,32.67,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,7/15/1954,222423dfa6daabd34cd392af4653b9f3,1371843270,42.905459,-94.195666,0
2247,8/8/2020 23:08,3.76E+14,"fraud_Schroeder, Hauck and Treutel",entertainment,510.36,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,2/11/1982,15cbe4ad9e7a930a24e1f66a0c483ff0,1376003338,41.880136,-100.329785,1
2248,9/5/2020 2:33,2.71E+15,fraud_Bins-Tillman,entertainment,565.42,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",2/22/1977,bfc154a80bfc2c8d1e3a5b79e801b7e1,1378348408,30.472632,-91.669169,1
2249,7/20/2020 0:57,4.23E+18,"fraud_Olson, Becker and Koch",gas_transport,7.41,Brian,Simpson,M,2711 Duran Pines,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,12/3/1966,2a48081f8dd790d4a2afb054c5393928,1374281878,20.916219,-155.319163,1
2250,9/8/2020 3:12,5.70E+11,"fraud_Adams, Kovacek and Kuhlman",grocery_net,15.83,Peter,Edwards,M,96122 Steven Flat,Allentown,GA,31003,32.6064,-83.2095,112,"Lecturer, higher education",2/3/1965,2d310251a05c0eb8b563a447e3a09170,1378609938,32.636952,-83.238042,1
2251,6/21/2020 19:01,3.58E+15,fraud_McCullough LLC,misc_pos,17.02,Leah,Garner,F,147 Mckinney Run Apt. 743,Ehrhardt,SC,29081,33.1044,-81.0221,1352,"Engineer, materials",10/8/1992,1bfca1b6a6d8c65cdb22d8a74940277a,1371841266,33.89207,-81.665803,0
2252,6/21/2020 21:47,3.77E+14,"fraud_Torp, Muller and Borer",health_fitness,21.77,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,10/27/1974,7c0c8191745ceb10e664695f33923ead,1371851220,37.016094,-91.96042,0
2253,8/3/2020 1:23,2.36E+15,fraud_VonRueden Group,grocery_net,5.6,Mike,Tran,M,17355 Mendoza Bypass Suite 059,Linthicum Heights,MD,21090,39.2092,-76.6681,9784,"Conservator, furniture",10/30/1924,9f8d0f8fbf22e630e6a9b350f74823c7,1375492997,40.04167,-77.219129,1
2254,6/21/2020 16:11,4.59E+12,fraud_Macejkovic-Lesch,shopping_pos,42.11,Karen,Gordon,F,543 Ware Path Apt. 593,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,4/18/1972,06250075f7b1b202fe91831015fa97f4,1371831093,39.305216,-94.038975,0
2255,8/11/2020 12:11,2.28E+15,"fraud_Roob, Conn and Tremblay",shopping_pos,927.37,Thomas,Mathis,M,26615 Nelson Lane,Moores Hill,IN,47032,39.0945,-85.0638,3289,Sub,11/22/1969,4ec2dc024979ae9f3fd90f02e8e0d93b,1376223073,38.237695,-85.964789,1
2256,6/21/2020 15:20,4.73E+15,"fraud_Schumm, McLaughlin and Carter",food_dining,23.88,Alex,White,M,874 Fred Knolls Apt. 609,Orient,NY,11957,41.1437,-72.2879,743,Video editor,9/19/1968,7c8b6ced5c0e36a4efd9eff2fdd643d2,1371828057,40.364916,-71.606441,0
2257,6/30/2020 0:24,3.53E+15,fraud_Bins-Rice,gas_transport,18.82,Lauren,Moreno,F,83719 Wilson Shore,Heislerville,NJ,8324,39.224,-74.9942,526,Exercise physiologist,9/6/1940,aff7beec1f91f7f1306f7f5109b8a20c,1372551888,39.297454,-74.974855,1
2258,6/21/2020 22:18,4.51E+18,fraud_Prosacco LLC,personal_care,46.35,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,7/25/1983,8948589cf6493d2ba2255b18d4043125,1371853107,40.630466,-80.145908,0
2259,6/21/2020 17:58,4.81E+18,fraud_Kozey-Kuhlman,personal_care,5.54,Carolyn,Perez,F,433 Blake Roads Suite 967,Wheaton,MO,64874,36.7651,-94.0492,760,Production manager,8/31/1985,3098bdb9257b51e6c7af717dea3afb86,1371837519,36.930189,-94.409656,0
2260,6/29/2020 6:55,4.76E+18,fraud_Gleason-Macejkovic,shopping_net,1071.19,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,5/2/1986,ea34095276881590a94477b94f1e4ef5,1372488959,36.218266,-91.793638,1
2261,6/21/2020 19:17,3.43E+14,fraud_Waelchi Inc,kids_pets,8.93,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,9/26/1987,d2c3abe73cdcd5e8c67357d9b966b978,1371842279,41.261441,-74.209471,0
2262,8/25/2020 22:20,4.47E+12,fraud_Kautzer and Sons,personal_care,20.93,Dakota,Maldonado,M,369 Cochran Radial,Pelham,NC,27311,36.4899,-79.4736,3402,Insurance underwriter,10/24/1927,cc8ce4d9f45555da541933a2ac90e5db,1377469239,37.108707,-78.649413,1
2263,8/8/2020 2:15,4.48E+12,fraud_Kuvalis Ltd,gas_transport,11.6,Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",1/21/1979,b93c1ddf3741b95405bf48510bf1ba95,1375928106,34.692893,-85.278239,1
2264,6/21/2020 19:18,4.32E+18,fraud_Bauch-Blanda,entertainment,76.91,Kathleen,Nash,F,010 Salazar Walk,Cromona,KY,41810,37.1788,-82.695,502,Chief Financial Officer,2/1/1960,02b0dc7b685e9022d3a5446a1f25dbbe,1371842308,37.997517,-83.024115,0
2265,6/21/2020 22:59,2.13E+14,fraud_Fahey Inc,kids_pets,57.77,Christopher,Sheppard,M,39218 Baker Shoals,Bristow,IN,47515,38.1981,-86.6821,965,Horticultural therapist,2/10/1982,c5e42c2455a2ec9c9dbdfd0aa099c945,1371855549,39.094878,-87.564032,0
2266,8/27/2020 23:14,5.84E+11,fraud_Beier-Hyatt,shopping_pos,1013.3,Jennifer,Jones,F,5572 Kelly Plains Apt. 952,Waupaca,WI,54981,44.3481,-89.1101,15426,"Engineer, civil (contracting)",7/22/1936,90f386e518f33db103b4d821593a3bbb,1377645246,44.905339,-89.664664,1
2267,6/21/2020 13:31,4.67E+15,fraud_Stark-Koss,home,80.03,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,7/25/1955,b3113c3c6e874f64ddd9603042dbd544,1371821481,40.205207,-85.633849,0
2268,7/10/2020 23:26,6.76E+11,fraud_Pouros-Haag,shopping_pos,951.91,Christopher,Cummings,M,478 George Course Apt. 056,Sprague,NE,68438,40.6267,-96.7456,142,Chiropodist,8/24/1967,500a7aa27091cfba2eae84407520a2e0,1373498773,41.065633,-96.191279,1
2269,6/21/2020 22:06,3.56E+15,fraud_Hamill-D'Amore,health_fitness,24.84,Brooke,Smith,F,63542 Luna Brook Apt. 012,Notrees,TX,79759,31.8599,-102.7413,23,Cytogeneticist,9/15/1969,16bf2e46c54369a8eab2214649506425,1371852399,32.575873,-102.60429,1
2270,7/7/2020 2:12,4.71E+15,fraud_Wolf Inc,grocery_pos,312.58,Wesley,Parker,M,7452 Browning Port,Mc Intosh,SD,57641,45.7084,-101.1546,295,"Designer, industrial/product",1/26/1981,3dfbe4825787e8619004fe6fa9b784d6,1373163172,46.439097,-100.174671,1
2271,6/21/2020 18:59,4.47E+12,"fraud_Metz, Russel and Metz",kids_pets,181.43,Dakota,Maldonado,M,369 Cochran Radial,Pelham,NC,27311,36.4899,-79.4736,3402,Insurance underwriter,10/24/1927,ac9229f50b6ce3a45b85f0021eb5bf43,1371841155,35.682716,-78.698062,0
2272,6/21/2020 15:06,2.26E+15,fraud_Padberg-Sauer,home,22.74,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,10/17/1995,a63621e7e4dad21b0cdd6ecc6f31411c,1371827179,29.938746,-97.734215,0
2273,6/21/2020 23:48,3.50E+15,fraud_Bahringer-Streich,food_dining,36.99,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,5/31/1999,4eec4239e56aba3dd8653a8c9a209b8e,1371858520,47.382283,-116.340825,0
2274,8/23/2020 23:00,5.78E+11,fraud_Wilkinson Ltd,entertainment,461.33,James,Strickland,M,25454 Leonard Lake,Spring Church,PA,15686,40.6153,-79.4545,972,Public relations account executive,10/23/1997,833c248d2c8e8d75017153d5c085419f,1377298803,41.208922,-78.816494,1
2275,6/21/2020 14:03,3.53E+15,"fraud_Lehner, Mosciski and King",misc_net,63.97,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,6/4/1997,ad39f44b505f6088077315842e12005a,1371823404,33.204335,-78.992084,0
2276,6/30/2020 22:32,4.76E+18,fraud_Hilpert-Conroy,kids_pets,18.85,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,5/2/1986,00085870bedcd93286a0ae7277f38d3f,1372631545,36.86303,-91.371724,1
2277,6/21/2020 20:49,4.18E+18,fraud_Champlin and Sons,home,14.05,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",9/6/1988,4a7b659cf646e1b6c003b74c740e5f1f,1371847755,36.198442,-105.54393,0
2278,8/23/2020 23:24,5.78E+11,fraud_Durgan-Auer,misc_net,812.66,James,Strickland,M,25454 Leonard Lake,Spring Church,PA,15686,40.6153,-79.4545,972,Public relations account executive,10/23/1997,4578d8b6cf24e0844ffa6e6c4d4f6e50,1377300260,40.814287,-79.086835,1
2279,6/21/2020 19:59,6.01E+15,fraud_Swift PLC,kids_pets,25.61,Johnny,Bennett,M,321 Camacho Causeway,Boonton,NJ,7005,40.9115,-74.414,15269,"Psychologist, sport and exercise",7/5/1993,78f7aea033648bdd2733a56c614bb03a,1371844787,39.926798,-75.195762,0
2280,6/21/2020 16:21,6.76E+11,fraud_Streich Ltd,home,23.09,Christopher,Henry,M,1198 Robert Stravenue Apt. 479,Armonk,NY,10504,41.136,-73.7009,7987,Television/film/video producer,3/16/1964,2792288571fb8c86245556b982f01e33,1371831674,41.789803,-73.439798,0
2281,8/1/2020 23:01,3.58E+15,fraud_Stamm-Witting,shopping_net,982.99,Chris,Dixon,M,919 Miller Isle,Williams,IN,47470,38.7735,-86.6285,1735,Financial adviser,6/13/1990,4fbd204b6e65e5e5a75e9af17dd01dcf,1375398070,39.317943,-85.929942,1
2282,6/21/2020 21:48,3.76E+14,fraud_Rau-Robel,kids_pets,52.15,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,2/11/1982,c997feb6b4c243a25e4dfa5db293a048,1371851325,42.024027,-101.78438,0
2283,6/21/2020 12:45,4.50E+12,fraud_Quitzon-Goyette,home,31.88,Joseph,Nixon,M,86882 Desiree Camp Suite 047,Tyaskin,MD,21865,38.2833,-75.8465,470,Music tutor,4/7/1965,b0dc912812fad96b08bef19985b47c97,1371818723,38.215956,-75.272334,0
2284,6/21/2020 20:33,4.51E+15,fraud_Kulas Group,health_fitness,7.06,Margaret,Williams,F,165 Jerry Meadows Suite 460,Surrency,GA,31563,31.6489,-82.1982,1324,"Engineer, technical sales",7/12/1926,b9fc97f1fb038b4a2e04f8e426dfe1e9,1371846816,32.297918,-81.521437,0
2285,6/21/2020 20:27,2.45E+15,fraud_Connelly-Carter,home,60.61,Timothy,Kirby,M,7309 Sophia Causeway Suite 702,Sauk Rapids,MN,56379,45.604,-94.1591,16163,Hydrographic surveyor,2/22/1987,9fbe0728a737dd4cf3d97e92016f8eb8,1371846435,44.734378,-95.124679,0
2286,8/11/2020 23:03,3.02E+13,fraud_Botsford Ltd,shopping_pos,774.1,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,1/2/1976,2a5047ad342dbca90d80e9c4cc6e008d,1376262184,30.942918,-97.657047,1
2287,7/13/2020 22:30,3.54E+15,fraud_Sawayn PLC,shopping_pos,824.17,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,1/27/1987,baf43268e0e47cd44afc71badb5e3707,1373754605,44.788656,-92.850329,1
2288,6/21/2020 13:09,3.05E+13,fraud_Dickinson Ltd,personal_care,30.09,Karen,Sullivan,F,6313 Scott Trace,Rossville,IL,60963,40.3625,-87.6692,1807,"Buyer, retail",6/2/1975,5b1d22a101d05ab7604228edb383afbb,1371820156,40.875589,-87.326088,0
2289,6/21/2020 14:21,3.51E+15,fraud_Dickinson Ltd,personal_care,61.14,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,3/31/1985,b921bf4781ab0925b9bfad11fdb709e9,1371824498,38.450651,-89.577075,0
2290,7/4/2020 3:17,4.99E+18,fraud_Kiehn Inc,grocery_pos,352.15,Vanessa,Anderson,F,21178 Brittney Locks,Prosperity,SC,29127,34.1832,-81.5324,8333,Archaeologist,7/9/1994,1467d5fccdc1fdffc9631dc2ce881640,1372907861,34.737279,-81.365331,1
2291,6/21/2020 20:31,5.54E+15,fraud_Volkman-Predovic,shopping_net,2271.66,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,1843,42.6911,-71.1605,76383,Geoscientist,4/4/1985,f0c428ca5e8084b0753eca7828a74f67,1371846679,43.622853,-71.020822,0
2292,6/21/2020 22:56,3.76E+14,fraud_Zboncak Ltd,food_dining,52.55,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,3/28/1986,7ba921732568a792e3e726b68b52b3cd,1371855375,39.136084,-79.361312,0
2293,6/21/2020 13:01,4.71E+18,"fraud_O'Connell, Botsford and Hand",home,63.92,Juan,Henry,M,9795 Lori Island Suite 346,Turner,MT,59542,48.8328,-108.3961,192,Further education lecturer,1/4/1964,8f5909f09ba243baf2e2a7fe35b04d62,1371819719,48.593996,-109.34164,0
2294,6/21/2020 15:30,3.01E+13,"fraud_Moore, Williamson and Emmerich",home,26.88,Kelsey,Richards,F,889 Sarah Station Suite 624,Holcomb,KS,67851,37.9931,-100.9893,2691,Arboriculturist,8/16/1993,ee4e51003be6024b8048fc24f42d2693,1371828627,38.423349,-100.93466,0
2295,6/21/2020 20:05,4.86E+18,fraud_Fritsch LLC,travel,2.16,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",12/16/1977,c14bd087365343a8478fad2370284024,1371845143,30.52058,-91.807317,0
2296,8/12/2020 3:35,3.58E+15,"fraud_Kuhic, Bins and Pfeffer",shopping_net,913.68,Beth,Lambert,F,6447 Johnson Estates Apt. 986,Roosevelt,OK,73564,34.847,-98.9836,551,Amenity horticulturist,9/27/1970,07bccd892fce5d9948367de24cc06d2b,1376278553,35.186011,-99.169512,1
2297,6/21/2020 14:36,3.72E+14,fraud_Nolan-Williamson,kids_pets,8.95,Benjamin,Martin,M,0495 Baker Manors,Oriskany Falls,NY,13425,42.9576,-75.4838,1970,"Programmer, multimedia",6/9/1949,0a6e2406f3b2513bbffbf7cf8597a6fd,1371825411,43.791043,-74.816291,0
2298,6/21/2020 12:16,3.55E+15,fraud_Kilback Group,food_dining,66.54,Kayla,Obrien,F,7921 Robert Port Suite 343,Prairie Hill,TX,76678,31.6591,-96.8094,263,Barrister,5/30/1956,a7915132c7c4240996ba03a47f81e3bd,1371816971,31.782919,-96.366185,0
2299,8/20/2020 22:56,3.72E+14,"fraud_Stehr, Jewess and Schimmel",misc_net,1039.88,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1/21/1966,fba3b56e17622b475101b252452e5247,1377039385,42.389188,-74.326336,1
2300,6/21/2020 22:14,3.58E+15,"fraud_Yost, Schamberger and Windler",kids_pets,18.11,Rachel,Villarreal,F,250 Carrie Throughway,University,MS,38677,34.3396,-89.5736,4198,Curator,6/22/2001,997678112c9a083336459463e3a7fd2e,1371852878,35.077711,-89.44373,0
2301,6/21/2020 20:32,3.02E+13,fraud_Ebert-Daugherty,travel,9.38,Raymond,Lloyd,M,5930 Rebecca Bridge Apt. 444,Paint Rock,AL,35764,34.7031,-86.3068,653,Paediatric nurse,6/19/1966,594b5821beafe0e29ff1c695af2d52b5,1371846728,35.205687,-86.041494,0
2302,6/21/2020 13:16,4.49E+15,"fraud_Schiller, Blanda and Johnson",home,80.71,Jonathan,Byrd,M,5554 Mack Meadows,Premier,WV,24878,37.3752,-81.6539,337,Advice worker,10/17/1986,86891e13759b4ddf02d7236ea1ef305e,1371820601,38.08284,-81.851367,0
2303,6/21/2020 18:26,3.78E+14,fraud_Yost-Rogahn,personal_care,60.85,Kevin,Walters,M,87227 Tapia Burgs,Auburn,ME,4210,44.0948,-70.239,23045,Tourist information centre manager,9/2/1958,9438a44e03bd6c026a303d495a512a66,1371839185,44.044068,-71.047026,0
2304,6/21/2020 18:57,4.73E+15,fraud_Graham and Sons,health_fitness,2.81,Mary,Lewis,F,118 Justin Extension,Bay Minette,AL,36507,30.8635,-87.7644,19090,Science writer,5/30/1929,8f922d221fdfac55dd906220bb7667a8,1371841057,30.281911,-87.867837,0
2305,6/21/2020 15:18,6.01E+15,fraud_Treutel-King,travel,3.36,Jacqueline,Marsh,F,950 Sheryl Spurs,Dunlevy,PA,15432,40.1151,-79.8627,427,Mining engineer,2/5/1951,cca31b51750ee866d65a2f5e7818d3dc,1371827914,39.206862,-79.105943,0
2306,7/6/2020 22:33,3.02E+13,fraud_Gaylord-Powlowski,home,217.73,April,Johnson,F,9727 Deleon Mountain,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,9/19/1987,6450182ea1eb56f9d27575e562a2228c,1373149984,35.760507,-79.496727,1
2307,6/21/2020 15:37,3.50E+14,fraud_Ebert-Daugherty,travel,616.78,Xavier,Beltran,M,61107 Edwards Dam Apt. 463,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",6/4/1984,72c9c077db0cb14cc2720c5efe8bc049,1371829057,37.331804,-84.156771,0
2308,6/21/2020 21:02,3.50E+15,fraud_Thiel PLC,misc_pos,15.76,Frank,Anderson,M,0611 Stafford Valley Suite 504,Naples,FL,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",1/2/1979,1041a2b20be7d2b8096abb344c7835d7,1371848544,26.588251,-82.682448,0
2309,6/21/2020 20:07,4.90E+12,"fraud_Weber, Thiel and Hammes",kids_pets,7.18,Michael,Johnson,M,094 Owens Underpass,Norwalk,CA,90650,33.9056,-118.0818,105549,Firefighter,9/22/1973,0143364c29109d137aa2ec104372547f,1371845270,33.845137,-118.374816,0
2310,6/21/2020 12:33,2.13E+14,fraud_Bauch-Blanda,entertainment,20.03,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,8/1/1984,da32ba67b0979adb0c65a60bdb01e64c,1371818011,41.899218,-108.428107,0
2311,6/21/2020 18:12,4.67E+15,"fraud_Haley, Batz and Auer",health_fitness,9.26,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,7/25/1955,ae4c323828473c75d9ac2d8d2e4b464d,1371838321,40.791793,-86.276404,0
2312,8/18/2020 0:25,2.13E+14,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,371.82,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),6/3/1984,19ed9a900d2e4ee8bcd2ac7d95567f12,1376785542,34.136273,-81.876493,1
2313,6/21/2020 13:30,4.00E+15,fraud_Rempel Inc,shopping_net,7.81,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,2/8/1989,77a6ff12eeeeac93b866afaacfb3a62c,1371821450,33.841492,-86.611828,0
2314,6/21/2020 13:19,4.90E+15,fraud_Kihn Inc,shopping_pos,5.53,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,10/19/1990,3f3f4b3fd1cd14f870726cd741a0b819,1371820791,41.346225,-75.015359,0
2315,6/21/2020 17:11,3.67E+13,"fraud_Feil, Hilpert and Koss",food_dining,59.71,Jessica,Perez,F,8172 Robertson Parkways Suite 072,Superior,AZ,85173,33.2887,-111.0985,2872,Petroleum engineer,10/28/1987,9a0862101c175b4d4bb2a4b5b3df555f,1371834673,33.726602,-110.801944,0
2316,7/1/2020 22:51,6.01E+15,fraud_Zulauf LLC,personal_care,17.71,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,7/31/1975,b39c397e0b3c1732fc4826c73709a86f,1372719081,39.640502,-104.816614,1
2317,6/21/2020 16:37,5.68E+11,"fraud_Witting, Beer and Ernser",home,68.5,Micheal,Hernandez,M,6139 Mark Rapid Apt. 651,Christine,ND,58015,46.5522,-96.7909,291,Television floor manager,5/1/1991,c3db0027852fd7a7c55db1402be9dd58,1371832646,47.087062,-97.534086,0
2318,6/21/2020 16:00,4.72E+15,fraud_Schmidt and Sons,shopping_net,9.23,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,5/4/1972,42b117ba7af17060e39ff638aa88cb29,1371830426,48.014398,-112.420995,0
2319,6/21/2020 12:54,3.89E+13,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,7.47,Lori,Rodriguez,F,12087 Michael Light,Creola,OH,45622,39.3543,-82.503,321,"Copywriter, advertising",6/24/1979,2354372523a6373def295b4b921aa943,1371819268,39.087656,-82.268046,0
2320,6/21/2020 14:49,3.51E+15,"fraud_Graham, Hegmann and Hammes",food_dining,17.39,Randy,Murphy,M,0356 Sarah Light,Ballwin,MO,63021,38.577,-90.5255,92608,"Engineer, communications",7/26/2001,b9bf708f1ae11b1012aabf7d8961df6f,1371826152,38.516416,-91.088412,0
2321,6/21/2020 14:46,1.80E+14,"fraud_Feil, Hilpert and Koss",food_dining,52.99,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,4/15/1986,f2b96ab01d3a9230b467a0c776c09da4,1371825985,46.038642,-89.551902,0
2322,6/21/2020 20:39,6.76E+11,fraud_Friesen-Ortiz,personal_care,24.38,Robert,Martinez,M,3683 Parrish Circles,Pueblo,CO,81005,38.2352,-104.66,151815,Further education lecturer,1/4/1988,c96ace8c8f797846a604368ffdfce945,1371847157,38.128709,-104.412604,0
2323,6/21/2020 21:57,4.51E+15,fraud_Shanahan-Lehner,personal_care,89.14,Monica,West,F,22084 Smith Roads Suite 776,Hurley,SD,57036,43.2893,-97.1904,811,Neurosurgeon,3/28/1972,0e02e0378d03c7a933233b6042a126bc,1371851857,43.813221,-97.86916,0
2324,6/21/2020 22:20,3.60E+15,fraud_Torphy-Kertzmann,health_fitness,123.37,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,3/25/1988,4778dc3882d55f5d2d26ac5ab0e81eb7,1371853244,41.149439,-91.017673,0
